symbol,stock_name,isin
MODAIRY,MODERN DAIRIES LTD.,INE617B01011
MDRC,MODERN DIAGNOSTIC & RESEARCH C,INE1HK501016
MEAPL,MODERN ENGINEERING AND PROJECT,INE250S01015
MODINSU,MODERN INSULATORS LTD.,INE219W01012
MODMA,MODERN MALLEABLES LTD.,INE834C01028
MODRNSH,MODERN SHARES & STOCKBROKERS L,INE370A01019
MDRNSTL,MODERN STEELS LTD.,INE001F01019
MODINATUR,MODI NATURALS LIMITED,INE537F01012
MODIRUBBER,MODI RUBBER LTD.,INE832A01018
MODIS,MODI'S NAVNIRMAN LIMITED,INE0L0L01012
MODIPON,MODIPON LTD.,INE170C01019
MODISONLTD,MODISON LIMITED,INE737D01021
MODULEX,MODULEX CONSTRUCTION TECHNOLOG,INE064R01012
93MOFSL34,MOFSL-9.3%-9-5-34-NCD,INE338I07115
MOHITIND,MOHIT INDUSTRIES LTD.,INE954E01012
MOHITPPR,MOHIT PAPER MILLS LTD.,INE388C01017
MOHITE,MOHITE INDUSTRIES LIMITED,INE154B01023
MOIL,MOIL LTD.,INE490G01020
MOLDTKPAC,MOLD-TEK PACKAGING LIMITED,INE893J01029
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD.,INE835B01035
MONARCH,Monarch Networth Capital Limit,INE903D01011
MSECL,Monarch Surveyors and Engineer,INE0V0L01028
MMLF,MONEY MASTERS LEASING & FINANC,INE340O01021
MONEYBOXX,MONEYBOXX FINANCE LIMITED,INE296Q01012
MONIKA,MONIKA ALCOBEV LIMITED,INE0LCG01010
MONOT,MONOTYPE INDIA LTD.,INE811D01024
MONTECARLO,Monte Carlo Fashions Limited,INE950M01013
MONGIPA,MOONGIPA CAPITAL FINANCE LTD.,INE153K01018
MORARJEE,MORARJEE TEXTILES LTD.,INE161G01027
MORARKFI,MORARKA FINANCE LTD.,INE367A01015
MOREPENLAB,MOREPEN LABORATORIES LTD.,INE083A01026
MORGAN,MORGAN VENTURES LTD.,INE902C01015
MOSCHIP,MOSCHIP TECHNOLOGIES LIMITED,INE935B01025
MSUMI,Motherson Sumi Wiring India Li,INE0FS801015
MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVIC,INE338I01027
MOTISONS,Motisons Jewellers Limited,INE0FRK01020
MOTOGENFIN,MOTOR & GENERAL FINANCE LTD.,INE861B01023
MPDL,MPDL LIMITED,INE493H01014
MPHASIS,MPHASIS LTD.,INE356A01018
MPILCORPL,MPIL CORPORATION LTD.,INE844C01027
MPL,MPL PLASTICS LTD.,INE343A01016
MPSLTD,MPS LTD.,INE943D01017
MRCAGRO,MRC AGROTECH LIMITED,INE333Y01017
MRF,MRF LTD.,INE883A01011
MRP,MRP Agro Limited,INE0D7801012
BECTORFOOD,Mrs. Bectors Food Specialities,INE495P01020
MRUTR,MRUGESH TRADING LTD.,INE738D01029
MSAFE,Msafe Equipments Limited,INE2B5L01011
0MSAFL28,MSAFL-ZC-6-2-28-PVT,INE138I08117
0MSFL27,MSFL-0%-9-9-27-PVT,INE138I08109
MSLGLOBAL,MSL GLOBAL LIMITED,INE856D01011
MSPL,MSP STEEL & POWER LTD.,INE752G01015
MSTCLTD,MSTC Limited,INE255X01014
MTEDUCARE,MT EDUCARE LTD.,INE472M01018
MTARTECH,MTAR Technologies Limited,INE864I01014
MUFIN,MUFIN GREEN FINANCE LIMITED,INE08KJ01020
MUKANDLTD,MUKAND LTD.,INE304A01026
MUKATPIP,MUKAT PIPES LTD.,INE862C01029
MUKESHB,MUKESH BABU FINANCIAL SERVICES,INE596B01017
MUKKA,Mukka Proteins Limited,INE0CG401037
MUKTA,Mukta Agriculture Limited,INE160O01031
MULLER,MULLER & PHIPPS (INDIA) LTD.,INE003F01015
MCX,MULTI COMMODITY EXCHANGE OF IN,INE745G01043
MULTIBASE,MULTIBASE INDIA LTD.,INE678F01014
ZMULTIPU,MULTIPURPOSE TRADING & AGENCIE,INE017P01014
MUNJALAU,MUNJAL AUTO INDUSTRIES LTD.,INE672B01032
MUNJALSHOW,MUNJAL SHOWA LTD.,INE577A01027
MCLTD,MUNOTH COMMUNICATION LIMITED,INE410E01015
MUNOTHFI,MUNOTH FINANCIAL SERVICES LTD.,INE348D01019
MURUDCERA,MURUDESHWAR CERAMICS LTD.,INE692B01014
RADIOCITY,Music Broadcast Limited,INE919I01024
MUTHOOTCAP,MUTHOOT CAPITAL SERVICES LTD.,INE296G01013
MUTHOOTFIN,MUTHOOT FINANCE LTD.,INE414G01012
MUTHOOTMF,Muthoot Microfin Limited,INE046W01019
MYMONEY,My Money Securities Ltd.,INE232L01018
MYSORPETRO,MYSORE PETRO CHEMICALS LTD.,INE741A01011
MYSTICELE,Mystic Electronics Limited,INE159O01033
NGIND,N.G.INDUSTRIES LTD.,INE825C01018
NRAIL,N.R.AGARWAL INDUSTRIES LTD.,INE740D01017
NBL,Naapbooks Limited,INE0GOA01018
NACDAC,NACDAC Infrastructure Limited,INE0LB101011
NACLIND,NACL Industries Limited,INE295D01020
NAGTECH,NAGARJUNA AGRI TECH LTD.,INE793H01017
NAGPI,NAGPUR POWER & INDUSTRIES LTD.,INE099E01016
NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCT,INE245I01016
NAGREEKEXP,NAGREEKA EXPORTS LTD.,INE123B01028
NAHARCAP,NAHAR CAPITAL & FINANCIAL SERV,INE049I01012
NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES L,INE289A01011
NAHARPOLY,NAHAR POLYFILMS LTD.,INE308A01027
NAHARSPING,NAHAR SPINNING MILLS LTD.,INE290A01027
NGIL,NAKODA GROUP OF INDUSTRIES LIM,INE236Y01012
NAKSH,Naksh Precious Metals Limited,INE256S01012
NLFL,NALIN LEASE FINANCE LTD.,INE606C01012
NSIL,NALWA SONS INVESTMENTS LTD.,INE023A01030
NVENTURES,Nanavati Ventures Limited,INE0E5R01017
NDL,NANDAN DENIM LIMITED,INE875G01048
NANTA,NANTA TECH LIMITED,INE0YJA01011
NAPEROL,Naperol Investments Limited,INE585A01020
NH,Narayana Hrudayalaya Limited,INE410P01011
NARPROP,NARENDRA PROPERTIES LTD.,INE603F01012
NARMADA,Narmada Agrobase Limited,INE117Z01011
SHAWGELTIN,NARMADA GELATINES LTD.,INE869A01010
NARMP,NARMADA MACPLAST DRIP IRRIGATI,INE060D01028
NARMADESH,Narmadesh Brass Industries Lim,INE0S1B01014
NATCOPHARM,NATCO PHARMA LTD.,INE987B01026
NATHBIOGEN,NATH BIO-GENES (INDIA) LTD,INE448G01010
NATHIND,NATH INDUSTRIES LIMITED,INE777A01023
NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,INE139A01034
NFL,NATIONAL FERTILIZERS LTD.,INE870D01012
NATFIT,NATIONAL FITTINGS LIMITED,INE643C01015
NATGENI,NATIONAL GENERAL INDUSTRIES LT,INE654H01011
NOL,NATIONAL OXYGEN LTD.,INE296D01010
NPL,National Peroxide Limited,INE0PO601011
NATPLAS,NATIONAL PLASTIC INDUSTRIES LT,INE233D01013
NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES,INE896D01017
NATPLY,NATIONAL PLYWOOD INDUSTRIES LT,INE497C01016
NSDL,National Securities Depository,INE301O01023
NATIONSTD,NATIONAL STANDARD (INDIA) LTD.,INE166R01015
NATHUEC,NATURA HUE CHEM LTD.,INE487B01019
NATURAL,Natural Biocon (India) Limited,INE06MM01016
NATCAPSUQ,NATURAL CAPSULES LTD.,INE936B01015
NAPL,Naturite Agro Products Limited,INE223R01014
NAVA,NAVA LIMITED,INE725A01030
NAVINFLUOR,NAVIN FLUORINE INTERNATIONAL L,INE048G01026
NAVKARCORP,Navkar Corporation Limited,INE278M01019
NAVKARURB,NAVKAR URBANSTRUCTURE LIMITED,INE268H01044
NAVNETEDUL,NAVNEET EDUCATION LIMITED,INE060A01024
NAZARA,Nazara Technologies Limited,INE418L01047
NBFOOT,NB FOOTWEAR LTD.,INE006F01018
NBCC,NBCC (India) Limited,INE095N01031
1025NBSP27,NBSPL-10.25%-30-01-27-PVT,INE681R08125
NCC,NCC LIMITED,INE868B01028
NCLIND,NCL INDUSTRIES LTD.,INE732C01016
NCLRESE,NCL RESEARCH & FINANCIAL SERVI,INE132F01038
1050NCL28,NCL-10.50%-12-2-28-PVT,INE136S07013
NDASEC,NDA SECURITIES LTD.,INE026C01013
NDLVENTURE,NDL Ventures Limited,INE353A01023
NDRAUTO,NDR Auto Components Limited,INE07OG01012
NECLIFE,NECTAR LIFESCIENCES LTD.,INE023H01027
NEAGI,NEELAMALAI AGRO INDUSTRIES LTD,INE605D01012
NEELKAN,NEELKANTH ROCKMINERALS LTD.,INE741D01015
NEETUYOSHI,Neetu Yoshi Limited,INE0UZO01024
NEIL,Neil Industries Ltd.,INE396C01010
NELCAST,NELCAST LTD.,INE189I01024
NELCO,NELCO LTD.,INE045B01015
NEOINFRA,NEO INFRACON LTD.,INE216I01017
NEOGEN,Neogen Chemicals Limited,INE136S01016
NPFL,NEOPOLITAN PIZZA AND FOODS LIM,INE471R01019
NEPHROPLUS,Nephrocare Health Services Lim,INE428V01029
NEPLOG,NEPTUNE LOGITEK LIMITED,INE1NQ501012
NESCO,NESCO LTD.,INE317F01035
NESTLEIND,NESTLE INDIA LTD.,INE239A01024
NETLINK,NETLINK SOLUTIONS (INDIA) LTD.,INE040F01033
NETTLINX,NETTLINX LTD.,INE027D01019
NETWEB,NETWEB TECHNOLOGIES INDIA LIMI,INE0NT901020
NPST,Network People Services Techno,INE0FFK01017
NETWORK18,NETWORK18 MEDIA & INVESTMENTS,INE870H01013
NEUEON,Neueon Corporation Limited,INE333I01044
NEULANDLAB,NEULAND LABORATORIES LTD.,INE794A01010
NDTV,NEW DELHI TELEVISION LTD.,INE155G01029
NEWLIGHT,NEW LIGHT INDUSTRIES LIMITED,INE835U01027
SWANAGRO,New Swan Multitech Limited,INE0GEN01012
NEWGEN,Newgen Software Technologies L,INE619B01017
NEWINFRA,NEWTIME INFRASTRUCTURE LIMITED,INE997D01021
NEWTRAC,NEWTRAC FOODS & BEVERAGES LIMI,INE229N01010
NEXOME,NEXOME CAPITAL MARKETS LIMITED,INE641A01013
NEXTMEDIA,NEXT MEDIAWORKS LTD.,INE747B01016
NXST,Nexus Select Trust,INE0NDH25011
NEXUSSURGL,NEXUS SURGICAL AND MEDICARE LI,INE370Q01015
NEXXUS,Nexxus Petro Industries Limite,INE0QUL01011
10NFL27,NFL-10%-25-03-27-PVT,INE342T07619
1030NFL27,NFL-10.30%-30-09-27-PVT,INE342T07635
1030NFL028,NFL-10.30%-31-3-28-PVT,INE342T07718
1040NFL26A,NFL-10.40%-13-11-26-PVT,INE342T07510
1060NFL27,NFL-10.60%-21-5-27-PVT,INE342T07569
1065NFL27,NFL-10.65%-13-3-27-NCD,INE342T07460
1075NFL28,NFL-10.75%-19-8-28-PVT,INE342T07601
1075NFL27,NFL-10.75%-31-12-27-PVT,INE342T07544
1075NFL28A,NFL-10.75%-31-12-28-PVT,INE342T07668
1075NFL29,NFL-10.75%-31-8-29-PVT,INE342T07726
1119NFL27,NFL-11.19%-13-3-27-NCD,INE342T07445
NGLFINE,NGL FINE-CHEM LTD.,INE887E01022
728NHAI30,NHAI-7.28%-18-9-30-PVT,INE906B07EF6
NHCFOODS,NHC FOODS LTD.,INE141C01036
NHFL10925A,NHFL-10-09-30-NCD,INE530L07BH5
1003NIDO29,NHFL-10.03%-1-3-29-NCD,INE530L07665
1026NHFL34,NHFL-10.26%-3-7-34-NCD,INE530L07780
1050NHFL35,NHFL-10.50%-10-09-35-NCD,INE530L07AZ9
1050NHF30,NHFL-10.50%-3-4-30-NCD,INE530L07AN5
9NHFL27,NHFL-9%-10-09-27-NCD,INE530L07BB8
958NHFL27A,NHFL-9.58%-8-10-27-NCD,INE530L07855
79NHIT40,NHIT-25-10-40-INVIT,INE0H7R07025
NHPC,NHPC LTD.,INE848E01016
NIBE,NIBE LIMITED,INE149O01018
NICCOPAR,NICCO PARKS & RESORTS LTD.,INE653C01022
NIDHGRN,NIDHI GRANITES LTD.,INE276H01013
915NIDO27,NIDO-9.15%-29-4-27-NCD,INE530L07475
970NIDO32,NIDO-9.70%-29-4-32-NCD,INE530L07517
NIHARINF,NIHAR INFO GLOBAL LTD.,INE876E01033
NIITMTS,NIIT Learning Systems Limited,INE342G01023
NIITLTD,NIIT LTD.,INE161A01038
NIKHILAD,NIKHIL ADHESIVES LTD.,INE926C01022
NIKKIGL,NIKKI GLOBAL FINANCE LTD.,INE526C01012
NILAINFRA,NILA INFRASTRUCTURES LTD.,INE937C01029
NILASPACES,Nila Spaces Ltd,INE00S901012
NCML,NILACHAL CARBO METALICKS LIMIT,INE346R01013
NILACHAL,NILACHAL REFRACTORIES LTD.,INE416N01013
NILE,NILE LTD.,INE445D01013
NILKAMAL,NILKAMAL LTD.,INE310A01015
NIMBSPROJ,NIMBUS PROJECTS LTD.,INE875B01015
NINSYS,NINtec Systems Limited,INE395U01014
NAM-INDIA,NIPPON LIFE INDIA ASSET MANAGE,INE298J01013
NIRAJ,NIRAJ CEMENT STRUCTURALS LTD.,INE368I01016
NIRAVCOM,NIRAV COMMERCIALS LTD.,INE242B01018
NIRLON,NIRLON LTD.,INE910A01012
NISUS,NISUS FINANCE SERVICES CO LIMI,INE0DQN01013
NITCO,NITCO LTD.,INE858F01012
NITINCAST,Nitin Castings Limited,INE861H01020
NITINSPIN,NITIN SPINNERS LTD.,INE229H01012
NITTAGELA,NITTA GELATIN INDIA LTD.,INE265B01019
NIVABUPA,NIVA BUPA HEALTH INSURANCE COM,INE995S01015
NIVAKA,NIVAKA FASHIONS LIMITED,INE139E01028
NIYOGIN,Niyogin Fintech Limited,INE480D01010
NLCINDIA,NLC India Limited,INE589A01014
NMDC,NMDC LTD.,INE584A01023
NSLNISP,NMDC Steel Limited,INE0NNS01018
NMSGLOBAL,NMS GLOBAL LIMITED,INE169F01014
NOBPOL,NOBLE POLYMERS LIMITED,INE203Q01026
NOCIL,NOCIL LTD.,INE163A01018
NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,INE781B01015
NORBTEAEXP,NORBEN TEA & EXPORTS LTD.,INE369C01017
NORRIS,NORRIS MEDICINES LTD.,INE744C01029
NECCLTD,NORTH EASTERN CARRYING CORPORA,INE553C01016
NORTHARC,Northern Arc Capital Ltd.,INE850M01015
NSL,Northern Spirits Limited,INE01BL01012
NOUVEAU,NOUVEAU GLOBAL VENTURES LTD.,INE317B01042
NOVAAGRI,Nova Agritech Limited,INE02H701025
NOVIS,NOVA IRON & STEEL LTD.,INE608C01026
NOVARTIND,NOVARTIS INDIA LTD.,INE234A01025
NOVELIX,NOVELIX PHARMACEUTICALS LIMITE,INE314I01036
NOVUS,Novus Loyalty Limited,INE1TFS01019
NPRFIN,NPR FINANCE LTD.,INE446D01011
NRBBEARING,NRB BEARINGS LTD.,INE349A01021
NIBL,NRB INDUSTRIAL BEARINGS LTD.,INE047O01014
NTCIND,NTC INDUSTRIES LTD.,INE920C01017
NTPCGREEN,NTPC GREEN ENERGY LIMITED,INE0ONG01011
NTPC,NTPC LTD.,INE733E01010
NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,INE096B01018
NURECA,Nureca Limited,INE0DSF01015
NWIL,NURTURE WELL INDUSTRIES LIMITE,INE882B01037
NUVAMA,Nuvama Wealth Management Limit,INE531F01023
NUVOCO,Nuvoco Vistas Corporation Limi,INE118D01016
955NWIL27,NWIL-9.55%-15-7-27-NCD,INE523L07751
NYSSACORP,NYSSA CORPORATION LIMITED,INE812K01027
OASISEC,OASIS SECURITIES LTD.,INE876A01023
OBEROIRLTY,OBEROI REALTY LTD.,INE093I01010
OONE,OBJECTONE INFORMATION SYSTEMS,INE860E01011
OCCLLTD,OCCL Limited,INE0PK601023
OCEANIC,Oceanic Foods Limited,INE711V01010
OCTAL,Octal Credit Capital Ltd.,INE513C01010
ODIGMA,Odigma Consultancy Solutions L,INE054301028
ODYCORP,ODYSSEY CORPORATION LTD.,INE839E01023
ODYSSEY,ODYSSEY TECHNOLOGIES LTD.,INE213B01019
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029
OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,INE591A01010
OIL,OIL INDIA LTD.,INE274J01014
OKPLA,OK PLAY INDIA LTD.,INE870B01024
OLAELEC,Ola Electric Mobility Limited,INE0LXG01040
OLECTRA,OLECTRA GREENTECH LIMITED,INE260D01016
OLYMPTX,OLYMPIA INDUSTRIES LTD.,INE482O01021
OLPCL,OLYMPIC CARDS LTD.,INE550L01013
OMFREIGHT,Om Freight Forwarders Limited,INE1BZC01019
OMINFRAL,OM INFRA LIMITED,INE239D01028
OML,OM METALLOGIC LIMITED,INE0R8Q01018
OMPOWER,OM POWER TRANSMISSION LIMITED,INE25E901019
OMAXAUTO,OMAX AUTOS LTD.,INE090B01011
OMAXE,OMAXE LTD.,INE800H01010
OMEAG,OMEGA AG-SEEDS (PUNJAB) LTD.,INE112B01013
OMEGAIN,OMEGA INTERACTIVE TECHNOLOGIES,INE113B01037
OMNIAX,OMNI AXS SOFTWARE LTD.,INE369B01019
OMNIPOTENT,Omnipotent Industries Limited,INE0JFE01012
OMNI,Omnitech Engineering Limited,INE0UH301010
OMNITEX,OMNITEX INDUSTRIES (INDIA) LTD,INE814D01010
PAYTM,One 97 Communications Limited,INE982J01020
ONEGLOBAL,ONE GLOBAL SERVICE PROVIDER LI,INE670O01013
MOBIKWIK,One Mobikwik Systems Limited,INE0HLU01028
ONEPOINT,ONE POINT ONE SOLUTIONS LIMITE,INE840Y01029
ONELIFECAP,ONELIFE CAPITAL ADVISORS LTD.,INE912L01015
KISSHT,OnEMI Technology Solutions Lim,INE12F801023
OIVL,ONESOURCE INDUSTRIES AND VENTU,INE125F01032
ONESOURCE,Onesource Specialty Pharma Lim,INE013P01021
ONIDA,ONIDA ELECTRONICS LIMITED,INE831A01028
ONIXSOLAR,ONIX SOLAR ENERGY LIMITED,INE173M01012
ONMOBILE,ONMOBILE,INE809I01019
ONTIC,Ontic Finserve Limited,INE989S01042
ONWARDTEC,ONWARD TECHNOLOGIES LTD.,INE229A01017
OPTIEMUS,OPTIEMUS INFRACOM LTD,INE350C01017
OPTIFIN,Optimus Finance Limited,INE031G01022
OFSS,ORACLE FINANCIAL SERVICES SOFT,INE881D01027
ORBTEXP,ORBIT EXPORTS LTD.,INE231G01010
ORCHASP,ORCHASP LIMITED,INE215B01022
ORCHPHARMA,Orchid Pharma Limited,INE191A01027
ORGANICREC,ORGANIC RECYCLING SYSTEMS LIMI,INE0MIO01019
ORICONENT,ORICON ENTERPRISES LTD.,INE730A01022
ORIENTBELL,ORIENT BELL LIMITED,INE607D01018
ORIBEVER,ORIENT BEVERAGES LTD.,INE247F01018
ORIENTCEM,ORIENT CEMENT LTD,INE876N01018
ORIENTCER,ORIENT CERATECH LIMITED,INE569C01020
ORIENTELEC,Orient Electric Limited,INE142Z01019
GREENPOWER,ORIENT GREEN POWER COMPANY LTD,INE999K01014
ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,INE592A01026
ORIENTLTD,ORIENT PRESS LTD.,INE609C01024
ORIENTTECH,Orient Technologies Limited,INE0PPK01015
ORIENTTR,ORIENT TRADELINK LTD.,INE681D01039
OAL,ORIENTAL AROMATICS LIMITED,INE959C01023
ORIENTHOT,ORIENTAL HOTELS LTD.,INE750A01020
ORIRAIL,ORIENTAL RAIL INFRASTRUCTURE L,INE457G01029
ORIENTALTL,ORIENTAL TRIMEX LTD.,INE998H01012
ORISSAMINE,ORISSA MINERALS DEVELOPMENT CO,INE725E01024
ORKLAINDIA,Orkla India Limited,INE16NZ01023
OROSMITHS,OROSIL SMITHS INDIA LTD.,INE628B01034
ORTEL,Ortel Communications Limited,INE849L01019
ORTINGLOBE,ORTIN GLOBAL LIMITED,INE749B01020
OSIAJEE,OSIAJEE TEXFAB LIMITED,INE186R01013
OSWALAGRO,OSWAL AGRO MILLS LTD.,INE142A01012
OSWALGREEN,Oswal Greentech Limited,INE143A01010
OSWALPUMPS,Oswal Pumps Limited,INE0BYP01024
OTCO,OTCO INTERNATIONAL LTD.,INE910B01028
OVAL,OVAL PROJECTS ENGINEERING LIMI,INE0RTI01017
OVOBELE,OVOBEL FOODS LTD.,INE812S01012
OXFORDIN,OXFORD INDUSTRIES LTD.,INE114D01015
OXYGENTAPH,OXYGENTA PHARMACEUTICAL LIMITE,INE102E01018
PHCAP,P H CAPITAL LIMITED,INE160F01013
PNGJL,P N GADGIL JEWELLERS LIMITED,INE953R01016
PIIND,P.I.INDUSTRIES LTD.,INE603J01030
PACEDIGITK,Pace Digitek Limited,INE0S3G01027
PACE,PACE E-COMMERCE VENTURES LIMIT,INE0N1L01018
PACIFICI,PACIFIC INDUSTRIES LTD.,INE883C01025
PADAMCO,PADAM COTTON YARNS LTD.,INE448D01025
PADMALAYAT,PADMALAYA TELEFILMS LTD.,INE243B01016
PADMAIND,Padmanabh Industries Ltd,INE743D01011
PAGEIND,PAGE INDUSTRIES LTD.,INE761H01022
PAISALO,PAISALO DIGITAL LIMITED,INE420C01059
PAJSON,Pajson Agro India Limited,INE14LM01012
PAKKA,PAKKA LIMITED,INE551D01018
PALASHSECU,Palash Securities Limited,INE471W01019
PALCO,Palco Metals Limited,INE239L01013
PALMJEWELS,Palm Jewels Limited,INE838Z01012
PANELEC,PAN ELECTRONICS INDIA LTD.,INE648E01010
PANINDIAC,PAN INDIA CORPORATION LTD.,INE376A01032
PANABYTE,PANABYTE TECHNOLOGIES LIMITED,INE516E01019
PANACEABIO,PANACEA BIOTEC LTD.,INE922B01023
PANAFIC,PANAFIC INDUSTRIALS LTD,INE655P01029
PANAMAPET,PANAMA PETROCHEM LTD.,INE305C01029
PANCARBON,PANASONIC CARBON INDIA CO.LTD.,INE013E01017
PANAENERG,PANASONIC ENERGY INDIA COMPANY,INE795A01017
PANCHMAHQ,PANCHMAHAL STEEL LTD.,INE798F01010
PANCHSHEEL,PANCHSHEEL ORGANICS LTD.,INE316G01019
PANJON,PANJON LTD.,INE744D01019
PANKAJPO,PANKAJ POLYMERS LTD.,INE698B01011
PANORAMA,PANORAMA STUDIOS INTERNATIONAL,INE258R01028
PANTH,PANTH INFINITY LIMITED,INE945O01019
PANIDPR,PANTHER INDUSTRIAL PRODUCTS LT,INE181D01014
PANCM,PANYAM CEMENTS & MINERAL INDUS,INE167E01037
PAOS,PAOS INDUSTRIES LIMITED,INE791C01012
PPARIVAH,PARADEEP PARIVAHAN LIMITED,INE0SMW01011
PARADEEP,Paradeep Phosphates Limited,INE088F01024
PARAGMILK,Parag Milk Foods Limited,INE883N01014
PARAGONF,PARAGON FINANCE LTD.,INE015E01012
PARACABLES,PARAMOUNT COMMUNICATIONS LTD.,INE074B01023
PARMCOS-B,PARAMOUNT COSMETICS (INDIA) LT,INE143I01013
PARAS,Paras Defence and Space Techno,INE045601023
PARASPETRO,PARAS PETROFILS LTD.,INE162C01024
PARKHOSPS,PARK MEDI WORLD LIMITED,INE119201023
PARKERAC,PARKER AGROCHEM EXPORTS LTD.,INE750B01010
PARLEIND,PARLE INDUSTRIES LIMITED,INE272G01014
PARMAX,Parmax Pharma Limited,INE240T01014
PARMESHWAR,PARMESHWAR METAL LIMITED,INE0QQJ01021
PARMSILK,PARMESHWARI SILK MILLS LIMITED,INE808R01012
PARNAXLAB,PARNAX LAB LTD.,INE383L01019
PARSHVA,Parshva Enterprises Limited,INE05MV01019
PARSHWANA,PARSHWANATH CORPORATION LTD.,INE635I01018
PARSVNATH,PARSVNATH DEVELOPERS LTD.,INE561H01026
PARVATI,Parvati Sweetners and Power Lt,INE295Z01015
PASARI,PASARI SPINNING MILLS LTD.,INE604F01010
PASHUPATI,Pashupati Cotspin Limited,INE124Y01028
PASUPTAC,PASUPATI ACRYLON LTD.,INE818B01023
PASUSPG,PASUPATI SPG.& WVG.MILLS LTD.,INE909B01020
PATANJALI,Patanjali Foods Limited,INE619A01035
PATELENG,PATEL ENGINEERING LTD.,INE244B01030
PATINTLOG,PATEL INTEGRATED LOGISTICS LTD,INE529D01014
PATELRMART,PATEL RETAIL LIMITED,INE0R8B01010
PATELSAI,PATELS AIRTEMP (INDIA) LTD.,INE082C01024
PATSPINLTD,PATSPIN INDIA LTD.,INE790C01014
PML,Paul Merchants Ltd.,INE291E01019
PAUSHAKLTD,PAUSHAK LTD.,INE111F01024
PAVNAIND,Pavna Industries Limited,INE07S101038
POLICYBZR,PB Fintech Limited,INE417T01026
PBAINFRA,PBA INFRASTRUCTURE LTD.,INE160H01019
PBMPOLY,PBM POLYTEX LTD.,INE501F01018
PCJEWELLER,PC JEWELLER LTD.,INE785M01021
PCBL,PCBL Chemical Limited,INE602A01031
1225PCL29,PCL-12.25%-22-6-29-NCD,INE0IID07801
125PCL29,PCL-12.5%-16-3-29-NCD,INE0IID07793
125PCL28,PCL-12.5%-29-12-28-NCD,INE0IID07744
1250PCL30,PCL-12.50%-22-6-30-NCD,INE0IID07819
1275PCL31,PCL-12.75%-22-6-31-NCD,INE0IID07827
13PCL31,PCL-13%-16-3-31-NCD,INE0IID07785
13PCL30A,PCL-13%-29-12-30-NCD,INE0IID07769
PCS,PCS TECHNOLOGY LTD.,INE834B01012
10PDL27,PDL-10%-3-6-27-PVT,INE420C07130
PSPL,PDP Shipping & Projects Limite,INE0ABU01016
PDSL,PDS LIMITED,INE111Q01021
PGIL,PEARL GLOBAL INDUSTRIES LIMITE,INE940H01022
PGCRL,Pearl Green Clubs and Resorts,INE0GTX01019
PEARLPOLY,PEARL POLYMERS LTD.,INE844A01013
PCCOSMA,PEE CEE COSMA SOPE LTD.,INE417E01010
PEETISEC,PEETI SECURITIES LTD.,INE328D01011
PENINLAND,PENINSULA LAND LTD.,INE138A01028
PENIND,PENNAR INDUSTRIES LTD.,INE932A01024
PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,INE702E01015
OCTAVE,PERFECT-OCTAVE MEDIA PROJECTS,INE814L01013
PERFEPA,PERFECTPAC LTD.,INE759I01024
PERMAGN,PERMANENT MAGNETS LTD.,INE418E01018
PERSISTENT,PERSISTENT SYSTEMS LTD.,INE262H01021
PERVASIVE,Pervasive Commodities Limited,INE443P01038
PETRONET,PETRONET LNG LTD.,INE347G01014
760PFCL35,PFC-7.60%-3B-17-10-35-BOND,INE134E07588
750PFCL26,PFC-750%-1-8-26-NCD,INE134E07CF3
697PFCL36,PFCL-6.97%-22-1-36-NCD,INE134E07AR2
7PFCL31,PFCL-7%-22-1-31-NCD,INE134E07AN1
PFIZER,PFIZER LTD.,INE182A01018
PFLINFOTC,PFL INFOTECH LTD.,INE600F01018
675PFL31,PFL-6.75%-26-9-31-PVT,INE516Y07444
PGEL,PG ELECTROPLAST LTD.,INE457L01029
PGFOILQ,PG FOILS LTD.,INE078D01012
PHRMASI,PHAARMASIA LTD.,INE486I01016
PHARMAID,PHARMAIDS PHARMACEUTICALS LTD.,INE117D01018
PHOENXINTL,PHOENIX INTERNATIONAL LTD.,INE245B01011
PHOTON,PHOTON CAPITAL ADVISORS LTD.,INE107J01016
PHOTOQUP,PHOTOQUIP INDIA LTD.,INE813B01016
PWL,Physicswallah Limited,INE0LP301011
PHYTO,PHYTO CHEM (INDIA) LTD.,INE037C01010
PICCADIL,PICCADILY AGRO INDUSTRIES LTD.,INE546C01010
PICCASUG,PICCADILY SUGAR & ALLIED INDUS,INE544C01023
PIDILITIND,PIDILITE INDUSTRIES LTD.,INE318A01026
PILITA,Pil Italica Lifestyle Limited,INE600A01035
PILANIINVS,Pilani Investment And Industri,INE417C01014
PINELABS,Pine Labs Limited,INE15B701018
